season,episode,speaker,Symptom,Test,Drug,Procedure,Intent,diagnosis_stage,Sarcasm,Emotion,Organ,correct_prediction,model_prediction,text,medical_entities,text_clean,intent_norm,emotion_norm,organ_norm,diagnosis_stage_norm,sarcasm_label,has_symptom,has_test,has_drug,has_procedure,entity_count,entity_types
1,2,Foreman,"kas kontrol kaybı,diplopi,uyku bozukluğu",,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,"Beyin vücudu kontrol etmeyi kaybediyor; gözleri odaklayamıyor, uykuyu düzenleyemiyor ve kas hareketlerini kontrol edemiyor.","[{""text"":""kas kontrol kaybı"",""type"":""Symptom""},{""text"":""diplopi"",""type"":""Symptom""},{""text"":""uyku bozukluğu"",""type"":""Symptom""}]","beyin vücudu kontrol etmeyi kaybediyor; gözleri odaklayamıyor, uykuyu düzenleyemiyor ve kas hareketlerini kontrol edemiyor.",açıklama,nötr,beyin,değerlendirme,not_sarcastic,True,False,False,False,3,Symptom:3
1,2,House,,,,,hipotez,hipotez,0,nötr,beyin,subakut sklerozan panensefalit,,Bu ya bir hareket bozukluğu ya da dejeneratif bir beyin hastalığı.,"[{""text"":""hareket bozukluğu"",""type"":""Disease""},{""text"":""dejeneratif beyin hastalığı"",""type"":""Disease""}]",bu ya bir hareket bozukluğu ya da dejeneratif bir beyin hastalığı.,hipotez,nötr,beyin,hipotez,not_sarcastic,False,False,False,False,2,Disease:2
1,2,Chase,,,,,hipotez,hipotez,0,nötr,,subakut sklerozan panensefalit,,Belki de durum bu kadar ağır değildir; bir enfeksiyon olabilir.,"{""text"":""enfeksiyon"",""type"":""Disease""}",belki de durum bu kadar ağır değildir; bir enfeksiyon olabilir.,hipotez,nötr,unknown,hipotez,not_sarcastic,False,False,False,False,0,
1,2,House,ateş,lökosit sayımı,,,açıklama,değerlendirme,0,nötr,,subakut sklerozan panensefalit,,Ateşi yok ve beyaz küre sayımı da yüksek değil.,"[{""text"":""ateş"",""type"":""Symptom""},{""text"":""lökosit sayımı"",""type"":""Test""}]",ateşi yok ve beyaz küre sayımı da yüksek değil.,açıklama,nötr,unknown,değerlendirme,not_sarcastic,True,True,False,False,2,Symptom:1|Test:1
1,2,Chase,,,,,hipotez,hipotez,0,nötr,"karaciğer,böbrek,beyin",subakut sklerozan panensefalit,,"Gece terörünü dışarıda bırakırsak sorun karaciğer, böbrek ya da beyin dışındaki başka bir sistemden kaynaklanıyor olabilir.","[{""text"":""karaciğer"",""type"":""Anatomy""},{""text"":""böbrek"",""type"":""Anatomy""},{""text"":""beyin"",""type"":""Anatomy""}]","gece terörünü dışarıda bırakırsak sorun karaciğer, böbrek ya da beyin dışındaki başka bir sistemden kaynaklanıyor olabilir.",hipotez,nötr,"karaciğer,böbrek,beyin",hipotez,not_sarcastic,False,False,False,False,3,Anatomy:3
1,2,House,gece terörü,polisomnografi,,,hipotez,test,0,nötr,,subakut sklerozan panensefalit,,Gece terörleri gerçek mi görelim; ayrıntılı bir polisomnografi istiyorum.,"[{""text"":""gece terörü"",""type"":""Symptom""},{""text"":""polisomnografi"",""type"":""Test""}]",gece terörleri gerçek mi görelim; ayrıntılı bir polisomnografi istiyorum.,hipotez,nötr,unknown,test,not_sarcastic,True,True,False,False,2,Symptom:1|Test:1
1,2,House,sinir hasarı,EEG,,,açıklama,test,0,nötr,"beyin,ayak parmakları",subakut sklerozan panensefalit,,EEG'de beyin aktivitesinde bozukluk var; ayak parmaklarına giden sinir yolları hasar görmüş.,"[{""text"":""EEG"",""type"":""Test""},{""text"":""sinir hasarı"",""type"":""Symptom""},{""text"":""ayak parmakları"",""type"":""Anatomy""}]",eeg'de beyin aktivitesinde bozukluk var; ayak parmaklarına giden sinir yolları hasar görmüş.,açıklama,nötr,"beyin,ayak parmakları",test,not_sarcastic,True,True,False,False,3,Anatomy:1|Symptom:1|Test:1
1,2,Foreman,,"BT,MR,TKS,Chem-7,akciğer grafisi",,,açıklama,test,0,nötr,,subakut sklerozan panensefalit,,"BT, MR, tam kan sayımı, Chem-7 ve akciğer grafisinin hepsi normal çıktı.","[{""text"":""BT"",""type"":""Test""},{""text"":""MR"",""type"":""Test""},{""text"":""tam kan sayımı"",""type"":""Test""},{""text"":""Chem-7"",""type"":""Test""},{""text"":""akciğer grafisi"",""type"":""Test""}]","bt, mr, tam kan sayımı, chem-7 ve akciğer grafisinin hepsi normal çıktı.",açıklama,nötr,unknown,test,not_sarcastic,False,True,False,False,5,Test:5
1,2,House,,MR,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,16 yaşındaki bir beynin kusursuz olması gerekir; MR'daki en küçük anormallik bile önemlidir.,"[{""text"":""MR"",""type"":""Test""},{""text"":""beyin"",""type"":""Anatomy""}]",16 yaşındaki bir beynin kusursuz olması gerekir; mr'daki en küçük anormallik bile önemlidir.,açıklama,nötr,beyin,değerlendirme,not_sarcastic,False,True,False,False,2,Anatomy:1|Test:1
1,2,House,,MR,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,İki yarıküreyi bağlayan sinir liflerinde hafif bir yer değişikliği var; bir şey beynin bir kısmına baskı yapıyor.,"[{""text"":""MR"",""type"":""Test""},{""text"":""sinir lifleri"",""type"":""Anatomy""},{""text"":""beyin"",""type"":""Anatomy""}]",iki yarıküreyi bağlayan sinir liflerinde hafif bir yer değişikliği var; bir şey beynin bir kısmına baskı yapıyor.,açıklama,nötr,beyin,değerlendirme,not_sarcastic,False,True,False,False,3,Anatomy:2|Test:1
1,2,Foreman,,radyoizotoplu inceleme,,,açıklama,test,0,nötr,"omurga,beyin",subakut sklerozan panensefalit,,Radyoaktif izotopla işaretlenmiş maddeyi omurga yoluyla veriyoruz; beyne ulaşıp incelemeyi görünür hale getirecek.,"[{""text"":""radyoaktif izotop"",""type"":""Test""},{""text"":""omurga"",""type"":""Anatomy""},{""text"":""beyin"",""type"":""Anatomy""}]",radyoaktif izotopla işaretlenmiş maddeyi omurga yoluyla veriyoruz; beyne ulaşıp incelemeyi görünür hale getirecek.,açıklama,nötr,"omurga,beyin",test,not_sarcastic,False,True,False,False,3,Anatomy:2|Test:1
1,2,Chase,,,,şant,hipotez,test,0,nötr,"ventrikül,beyin omurilik sıvısı",subakut sklerozan panensefalit,,Beyin omurilik sıvısına çıkış yolu sağlamak için ventriküle bir şant yerleştireceğiz.,"[{""text"":""şant"",""type"":""Procedure""},{""text"":""ventrikül"",""type"":""Anatomy""},{""text"":""beyin omurilik sıvısı"",""type"":""Anatomy""}]",beyin omurilik sıvısına çıkış yolu sağlamak için ventriküle bir şant yerleştireceğiz.,hipotez,nötr,"ventrikül,beyin omurilik sıvısı",test,not_sarcastic,False,False,False,True,3,Anatomy:2|Procedure:1
1,2,Foreman,,BOS analizi,,,açıklama,test,0,nötr,beyin omurilik sıvısı,subakut sklerozan panensefalit,,BOS örneğinde oligoklonal bantlar ve intratekal IgG artışı var.,"[{""text"":""BOS analizi"",""type"":""Test""},{""text"":""oligoklonal bant"",""type"":""Test""},{""text"":""IgG"",""type"":""Test""}]",bos örneğinde oligoklonal bantlar ve intratekal igg artışı var.,açıklama,nötr,beyin omurilik sıvısı,test,not_sarcastic,False,True,False,False,3,Test:3
1,2,House,,,,,hipotez,hipotez,0,nötr,beyin,subakut sklerozan panensefalit,,Bu bulgular multipl skleroz düşündürüyor.,"{""text"":""multipl skleroz"",""type"":""Disease""}",bu bulgular multipl skleroz düşündürüyor.,hipotez,nötr,beyin,hipotez,not_sarcastic,False,False,False,False,0,
1,2,Cameron,lezyon,MR,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,MR'da lezyon yokken multipl skleroz tanısından tam emin olamayız.,"[{""text"":""MR"",""type"":""Test""},{""text"":""lezyon"",""type"":""Symptom""},{""text"":""multipl skleroz"",""type"":""Disease""}]",mr'da lezyon yokken multipl skleroz tanısından tam emin olamayız.,açıklama,nötr,beyin,değerlendirme,not_sarcastic,True,True,False,False,3,Disease:1|Symptom:1|Test:1
1,2,House,,,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,Eğer bu MS ise çok hızlı ilerliyor; yine de tedaviye hemen başlamalıyız.,"{""text"":""MS"",""type"":""Disease""}",eğer bu ms ise çok hızlı ilerliyor; yine de tedaviye hemen başlamalıyız.,açıklama,nötr,beyin,değerlendirme,not_sarcastic,False,False,False,False,0,
1,2,Chase,,,,,açıklama,değerlendirme,0,empati,,subakut sklerozan panensefalit,,MS son derece değişken seyreden bir hastalıktır; bunun gerçekten MS olduğundan da yüzde yüz emin değiliz.,"{""text"":""MS"",""type"":""Disease""}",ms son derece değişken seyreden bir hastalıktır; bunun gerçekten ms olduğundan da yüzde yüz emin değiliz.,açıklama,empati,unknown,değerlendirme,not_sarcastic,False,False,False,False,0,
1,2,Chase,"bağırsak işlev bozukluğu,mesane işlev bozukluğu,bilişsel kayıp,ağrı",,,,açıklama,değerlendirme,0,empati,,subakut sklerozan panensefalit,,"Hastalık ilerlerse bağırsak ve mesane sorunları, bilişsel işlev kaybı ve ağrı gelişebilir.","[{""text"":""bağırsak işlev bozukluğu"",""type"":""Symptom""},{""text"":""mesane işlev bozukluğu"",""type"":""Symptom""},{""text"":""bilişsel işlev kaybı"",""type"":""Symptom""},{""text"":""ağrı"",""type"":""Symptom""}]","hastalık ilerlerse bağırsak ve mesane sorunları, bilişsel işlev kaybı ve ağrı gelişebilir.",açıklama,empati,unknown,değerlendirme,not_sarcastic,True,False,False,False,4,Symptom:4
1,2,House,akut konfüzyon,,,,açıklama,değerlendirme,0,nötr,beyin,subakut sklerozan panensefalit,,Akut konfüzyon tablosu MS gibi demiyelinizan bir hastalıkla uyuşmuyor.,"[{""text"":""akut konfüzyon"",""type"":""Symptom""},{""text"":""MS"",""type"":""Disease""}]",akut konfüzyon tablosu ms gibi demiyelinizan bir hastalıkla uyuşmuyor.,açıklama,nötr,beyin,değerlendirme,not_sarcastic,True,False,False,False,2,Disease:1|Symptom:1
1,2,House,,,,,hipotez,hipotez,0,nötr,beyin,subakut sklerozan panensefalit,,Sorun MS değil; çocuğun beyninde bir enfeksiyon var.,"{""text"":""beyin enfeksiyonu"",""type"":""Disease""}",sorun ms değil; çocuğun beyninde bir enfeksiyon var.,hipotez,nötr,beyin,hipotez,not_sarcastic,False,False,False,False,0,
1,2,House,,RPR,,,hipotez,test,1,alaycı,beyin,subakut sklerozan panensefalit,,Bu nörosifiliz olabilir; RPR testinde yalancı negatiflik görülür ve 16 yaşında cinsel aktivite olasılığı da küçümsenemez.,"[{""text"":""nörosifiliz"",""type"":""Disease""},{""text"":""RPR"",""type"":""Test""}]",bu nörosifiliz olabilir; rpr testinde yalancı negatiflik görülür ve 16 yaşında cinsel aktivite olasılığı da küçümsenemez.,hipotez,alaycı,beyin,test,sarcastic,False,True,False,False,2,Disease:1|Test:1
1,2,House,,,penisilin,lomber ponksiyon,açıklama,test,0,nötr,"beyin,omurga",subakut sklerozan panensefalit,,İlacı beyne ulaştırmanın en etkili yolu omurga üzerinden vermektir.,"[{""text"":""penisilin"",""type"":""Drug""},{""text"":""lomber ponksiyon"",""type"":""Procedure""},{""text"":""beyin"",""type"":""Anatomy""}]",ilacı beyne ulaştırmanın en etkili yolu omurga üzerinden vermektir.,açıklama,nötr,"beyin,omurga",test,not_sarcastic,False,False,True,True,3,Anatomy:1|Drug:1|Procedure:1
1,2,Foreman,beyin sapı herniasyonu,,penisilin,,açıklama,değerlendirme,0,kaygı,"beyin,beyin sapı",subakut sklerozan panensefalit,,"Beyin gibi dar bir alana yüksek hacimde penisilin verirsek kafa içi basınç artar, beyin sapı herniasyonu gelişip hasta ölebilir.","[{""text"":""penisilin"",""type"":""Drug""},{""text"":""kafa içi basınç artışı"",""type"":""Symptom""},{""text"":""beyin sapı herniasyonu"",""type"":""Disease""}]","beyin gibi dar bir alana yüksek hacimde penisilin verirsek kafa içi basınç artar, beyin sapı herniasyonu gelişip hasta ölebilir.",açıklama,kaygı,"beyin,beyin sapı",değerlendirme,not_sarcastic,True,False,True,False,3,Disease:1|Drug:1|Symptom:1
1,2,Foreman,,,penisilin,lomber ponksiyon,açıklama,test,0,nötr,beyin,subakut sklerozan panensefalit,,Ama hastada şant olduğu için basınç artmaz; penisilini lomber ponksiyonla verebiliriz.,"[{""text"":""şant"",""type"":""Procedure""},{""text"":""penisilin"",""type"":""Drug""},{""text"":""lomber ponksiyon"",""type"":""Procedure""}]",ama hastada şant olduğu için basınç artmaz; penisilini lomber ponksiyonla verebiliriz.,açıklama,nötr,beyin,test,not_sarcastic,False,False,True,True,3,Drug:1|Procedure:2
1,2,Cameron,işitsel halüsinasyon,,,,açıklama,değerlendirme,0,kaygı,beyin,subakut sklerozan panensefalit,,İşitsel halüsinasyonlar beynin daha da bozulduğunu gösteriyor.,"[{""text"":""işitsel halüsinasyon"",""type"":""Symptom""},{""text"":""beyin dejenerasyonu"",""type"":""Disease""}]",işitsel halüsinasyonlar beynin daha da bozulduğunu gösteriyor.,açıklama,kaygı,beyin,değerlendirme,not_sarcastic,True,False,False,False,2,Disease:1|Symptom:1
1,2,Cameron,,MR,,,açıklama,test,0,nötr,beyin,subakut sklerozan panensefalit,,"MR, vaskülit olasılığını dışlıyor.","[{""text"":""MR"",""type"":""Test""},{""text"":""vaskülit"",""type"":""Disease""}]","mr, vaskülit olasılığını dışlıyor.",açıklama,nötr,beyin,test,not_sarcastic,False,True,False,False,2,Disease:1|Test:1
1,2,Chase,,,,,açıklama,değerlendirme,0,nötr,,subakut sklerozan panensefalit,,Bu kadar genç birinde dejeneratif hastalık olasılığı daha düşük.,"{""text"":""dejeneratif hastalık"",""type"":""Disease""}",bu kadar genç birinde dejeneratif hastalık olasılığı daha düşük.,açıklama,nötr,unknown,değerlendirme,not_sarcastic,False,False,False,False,0,
1,2,Foreman,ateş,lökosit sayımı,,,açıklama,değerlendirme,0,nötr,,subakut sklerozan panensefalit,,Enfeksiyon ihtimali var ama ateş yok; beyaz küre sayısı da ancak sınırda yüksek.,"[{""text"":""enfeksiyon"",""type"":""Disease""},{""text"":""ateş"",""type"":""Symptom""},{""text"":""lökosit sayımı"",""type"":""Test""}]",enfeksiyon ihtimali var ama ateş yok; beyaz küre sayısı da ancak sınırda yüksek.,açıklama,nötr,unknown,değerlendirme,not_sarcastic,True,True,False,False,3,Disease:1|Symptom:1|Test:1
1,2,House,halüsinasyon,"EEG,EOG",,,hipotez,test,0,nötr,beyin,subakut sklerozan panensefalit,,"Hasta sesler duyuyor; EEG, sağ-sol EOG ve diğer kayıtlarla beynin ne yaptığını dinleyelim.","[{""text"":""halüsinasyon"",""type"":""Symptom""},{""text"":""EEG"",""type"":""Test""},{""text"":""EOG"",""type"":""Test""}]","hasta sesler duyuyor; eeg, sağ-sol eog ve diğer kayıtlarla beynin ne yaptığını dinleyelim.",hipotez,nötr,beyin,test,not_sarcastic,True,True,False,False,3,Symptom:1|Test:2
1,2,House,halüsinasyon,"EKG,karaciğer fonksiyon testleri",,,açıklama,değerlendirme,0,nötr,"beyin,kalp,karaciğer",subakut sklerozan panensefalit,,"Şant açık ve yerinde, EKG'de QRS normal ama derin T dalga inversiyonları var; karaciğer testleri yüksek ve hasta sesler duyuyor.","[{""text"":""şant"",""type"":""Procedure""},{""text"":""EKG"",""type"":""Test""},{""text"":""karaciğer fonksiyon testleri"",""type"":""Test""},{""text"":""halüsinasyon"",""type"":""Symptom""}]","şant açık ve yerinde, ekg'de qrs normal ama derin t dalga inversiyonları var; karaciğer testleri yüksek ve hasta sesler duyuyor.",açıklama,nötr,"beyin,kalp,karaciğer",değerlendirme,not_sarcastic,True,True,False,False,4,Procedure:1|Symptom:1|Test:2
1,2,House,,,,,soru,hipotez,0,nötr,bağışıklık sistemi,subakut sklerozan panensefalit,,Bebekler ilk altı ay biyolojik annelerinin bağışıklığıyla korunur; biyolojik anne kızamığa karşı aşılı mıydı?,"[{""text"":""bağışıklık sistemi"",""type"":""Anatomy""},{""text"":""kızamık aşısı"",""type"":""Drug""}]",bebekler ilk altı ay biyolojik annelerinin bağışıklığıyla korunur; biyolojik anne kızamığa karşı aşılı mıydı?,soru,nötr,bağışıklık sistemi,hipotez,not_sarcastic,False,False,False,False,2,Anatomy:1|Drug:1
1,2,House,"döküntü,ateş",,,,açıklama,hipotez,0,nötr,,subakut sklerozan panensefalit,,Sıradan kızamık bebekte döküntü ve yüksek ateş yapar; ama çok nadir durumlarda virüs mutasyona uğrar.,"[{""text"":""kızamık"",""type"":""Disease""},{""text"":""döküntü"",""type"":""Symptom""},{""text"":""ateş"",""type"":""Symptom""}]",sıradan kızamık bebekte döküntü ve yüksek ateş yapar; ama çok nadir durumlarda virüs mutasyona uğrar.,açıklama,nötr,unknown,hipotez,not_sarcastic,True,False,False,False,3,Disease:1|Symptom:2
1,2,House,,,,,açıklama,hipotez,0,nötr,beyin,subakut sklerozan panensefalit,,Mutasyona uğrayan kızamık virüsü beynine yerleşip 16 yıl boyunca zaman ayarlı bir bomba gibi saklanmış olabilir.,"[{""text"":""kızamık virüsü"",""type"":""Disease""},{""text"":""beyin"",""type"":""Anatomy""}]",mutasyona uğrayan kızamık virüsü beynine yerleşip 16 yıl boyunca zaman ayarlı bir bomba gibi saklanmış olabilir.,açıklama,nötr,beyin,hipotez,not_sarcastic,False,False,False,False,2,Anatomy:1|Disease:1
1,2,Foreman,,,,,hipotez,hipotez,0,nötr,beyin,subakut sklerozan panensefalit,,Bu tablo subakut sklerozan panensefaliti düşündürüyor.,"{""text"":""subakut sklerozan panensefalit"",""type"":""Disease""}",bu tablo subakut sklerozan panensefaliti düşündürüyor.,hipotez,nötr,beyin,hipotez,not_sarcastic,False,False,False,False,0,
1,2,House,,,,,açıklama,değerlendirme,0,kaygı,,subakut sklerozan panensefalit,,SSPE ikinci evreye geçerse evrensel olarak ölümcüldür; bu geçiş bir ay sonra da olabilir bu gece de.,"{""text"":""SSPE"",""type"":""Disease""}",sspe ikinci evreye geçerse evrensel olarak ölümcüldür; bu geçiş bir ay sonra da olabilir bu gece de.,açıklama,kaygı,unknown,değerlendirme,not_sarcastic,False,False,False,False,0,
1,2,Foreman,,,,retina biyopsisi,açıklama,test,0,kaygı,göz,subakut sklerozan panensefalit,,Tanıyı doğrulamak için pupilden geçerek retinadan biyopsi alacağız.,"[{""text"":""retina biyopsisi"",""type"":""Procedure""},{""text"":""göz"",""type"":""Anatomy""}]",tanıyı doğrulamak için pupilden geçerek retinadan biyopsi alacağız.,açıklama,kaygı,göz,test,not_sarcastic,False,False,False,True,2,Anatomy:1|Procedure:1
1,2,Foreman,,,interferon,Ommaya rezervuarı,açıklama,kesin_tanı,0,nötr,beyin,subakut sklerozan panensefalit,,Mutasyona uğramış virüsü doğruladık; SSPE tedavisi için Ommaya rezervuarı üzerinden intraventriküler interferon vereceğiz.,"[{""text"":""SSPE"",""type"":""Disease""},{""text"":""interferon"",""type"":""Drug""},{""text"":""Ommaya rezervuarı"",""type"":""Procedure""}]",mutasyona uğramış virüsü doğruladık; sspe tedavisi için ommaya rezervuarı üzerinden intraventriküler interferon vereceğiz.,açıklama,nötr,beyin,kesin_tanı,not_sarcastic,False,False,True,True,3,Disease:1|Drug:1|Procedure:1
1,3,Brandon,"öksürük,boğaz ağrısı,mide rahatsızlığı,ateş",,,,açıklama,hipotez,0,nötr,,kolşisin zehirlenmesi,,"Gece kötü uyudum; boğazım tahriş oldu, öksürüyorum, midem bozuk ve sanırım ateşim var.","[{""text"":""öksürük"",""type"":""Symptom""},{""text"":""boğaz ağrısı"",""type"":""Symptom""},{""text"":""mide rahatsızlığı"",""type"":""Symptom""},{""text"":""ateş"",""type"":""Symptom""}]","gece kötü uyudum; boğazım tahriş oldu, öksürüyorum, midem bozuk ve sanırım ateşim var.",açıklama,nötr,unknown,hipotez,not_sarcastic,True,False,False,False,4,Symptom:4
1,3,Mindy,döküntü,,,,açıklama,hipotez,0,nötr,cilt,kolşisin zehirlenmesi,,Vücudunda küçük bir döküntü de var.,"{""text"":""döküntü"",""type"":""Symptom""}",vücudunda küçük bir döküntü de var.,açıklama,nötr,cilt,hipotez,not_sarcastic,True,False,False,False,0,
1,3,Wilson,düşük tansiyon,,IV sıvı,,açıklama,değerlendirme,0,kaygı,,kolşisin zehirlenmesi,,Kan basıncı IV sıvılara rağmen yükselmiyor.,"[{""text"":""düşük tansiyon"",""type"":""Symptom""},{""text"":""IV sıvı"",""type"":""Drug""}]",kan basıncı iv sıvılara rağmen yükselmiyor.,açıklama,kaygı,unknown,değerlendirme,not_sarcastic,True,False,True,False,2,Drug:1|Symptom:1
